date,average_temperature_f,states_reporting,station_observations
2025-08-26,66.01812122280508,48,2068
2025-08-27,64.42887998865949,48,2057
2025-08-28,65.08667228565913,44,1834
2025-08-29,65.70652632724607,43,1833
2025-08-30,66.00189642367717,43,1831
2025-08-31,66.77552623048406,43,1832
2025-09-01,67.54397573553305,43,1833
2025-09-02,67.87947004531583,43,1833
2025-09-03,66.57345214195419,43,1833
2025-09-04,65.71440009783039,43,1833
2025-09-05,65.36299218066624,43,1835
2025-09-06,63.59677229072304,43,1837
2025-09-07,62.51999274915271,43,1835
2025-09-08,62.78616840719999,43,1830
2025-09-09,63.83921367376533,43,1828
2025-09-10,65.3591056690501,43,1819
2025-09-11,66.47139959894868,43,1821
2025-09-12,66.22841194852148,43,1819
2025-09-13,66.10392894223268,43,1807
2025-09-14,66.36398324224933,43,1805
2025-09-15,69.18295574652304,41,1015
2025-09-16,66.50102649580886,43,1785
2025-09-17,66.21200981583544,43,1783
2025-09-18,66.1634398697544,43,1820
2025-09-19,66.12175428265353,43,1827
2025-09-20,65.32824808948926,43,1828
2025-09-21,67.28953790808723,42,1059
2025-09-22,66.87918226801037,42,1059
2025-09-23,67.29090914639463,42,1056
2025-09-24,65.76662251802225,43,1821
2025-09-25,65.75449088333527,43,1806
2025-09-26,64.88719494013809,43,1797
2025-09-27,64.57468244026595,43,1794
2025-09-28,65.52034009502168,43,1794
2025-09-29,66.87300804853973,42,1024
2025-10-01,62.477554987813896,44,1841
2025-10-02,62.205569863425694,44,1832
2025-10-03,62.412089983703225,44,1825
2025-10-04,64.06271636758414,43,1041
2025-10-05,60.99143306070534,44,1839
2025-10-06,60.2756038128866,44,1842
2025-10-07,60.961753664394685,44,1841
2025-10-08,59.18594312255954,44,1841
2025-10-09,56.70574783347586,44,1835
2025-10-10,56.213295630391706,44,1827
2025-10-11,56.66791453577771,44,1816
2025-10-12,55.45284000290556,44,1815
2025-10-13,56.214521992579776,43,1045
2025-10-14,55.47195538691926,44,1837
2025-10-15,55.53442682316642,44,1839
2025-10-16,53.98858754642779,44,1840
2025-10-17,54.99276512228994,44,1840
2025-10-18,56.17368248627191,44,1839
2025-10-19,54.64284301436635,44,1839
2025-10-20,51.95740866649446,44,1839
2025-10-21,52.48091870533236,44,1838
2025-10-22,51.33067280052357,44,1841
2025-10-23,49.84645251493107,44,1840
2025-10-24,49.111955909573254,44,1840
2025-10-25,50.0475507462969,44,1840
2025-10-26,49.786645263717055,44,1840
2025-10-27,47.947855512338904,44,1838
2025-10-28,46.54118964852396,44,1841
2025-10-29,46.061168632683135,44,1841
2025-10-30,46.10903682138459,44,1836
2025-10-31,46.034758892375926,44,1840
2025-11-01,46.26762404004832,44,1599
2025-11-02,47.42334179904249,44,1598
2025-11-03,48.1065594957025,48,2939
2025-11-04,49.988532209803736,48,2945
2025-11-05,50.90273187087598,48,2945
2025-11-06,49.690079741618995,48,2956
2025-11-07,49.05721504254575,48,2946
2025-11-08,50.002177349227715,48,2947
2025-11-09,45.403286040486364,48,2948
2025-11-10,40.77675704941179,48,2943
2025-11-11,39.687372604611774,48,2947
2025-11-12,45.450442695103625,48,2950
2025-11-13,48.49993017787481,48,2950
2025-11-14,49.4422128379555,48,2939
2025-11-15,51.745307472496414,48,2950
2025-11-16,49.90035574198239,48,2942
2025-11-17,44.36486896340954,48,2937
2025-11-18,44.71486095752618,48,2939
2025-11-19,45.372800735352996,48,2944
2025-11-20,44.75485337982331,48,2945
2025-11-21,46.218988383480855,48,2941
2025-11-22,47.383042617040935,48,2946
2025-11-23,44.245968480192026,48,2942
2025-11-24,44.24705621718895,48,2940
2025-11-25,45.48129022129745,48,2942
2025-11-26,45.06672798203629,48,2946
2025-11-27,39.05015303056569,48,2938
2025-11-28,34.549341740585014,48,2937
2025-11-29,33.45868142754115,48,2930
2025-11-30,32.89289868902943,48,2925
2025-12-01,31.689406672895416,48,2926
2025-12-02,31.764224540408552,48,2938
2025-12-03,31.104596804711353,48,2936
2025-12-04,29.49277573912782,48,2934
2025-12-05,29.821629785122905,48,2948
2025-12-06,33.538758610399796,48,2941
2025-12-07,33.54227074698437,48,2946
2025-12-08,31.67516946934369,48,2940
2025-12-09,32.186370035231796,48,2943
2025-12-10,38.789013482248144,48,2944
2025-12-11,36.72448264843147,48,2950
2025-12-12,33.72933425598088,48,2946
2025-12-13,32.71443961079274,48,2944
2025-12-14,28.703045842789948,48,2940
2025-12-15,27.385988111679357,48,2938
2025-12-16,34.22832510738259,48,2954
2025-12-17,40.308814135455464,48,2936
2025-12-18,41.71941425990211,48,2935
2025-12-19,40.2313182526073,48,2945
2025-12-20,36.76308651662495,48,2942
2025-12-21,38.93200085256777,48,2944
2025-12-22,39.195350327330544,48,2946
2025-12-23,43.47621053536927,48,2950
2025-12-24,44.87704163561113,48,2944
2025-12-25,44.12080662934307,48,2937
2025-12-26,41.293018977452626,48,2929
2025-12-27,40.16476423457178,48,2928
2025-12-28,37.16519251304174,48,2928
2025-12-29,33.737025531652286,48,2926
2025-12-30,29.09106120780713,48,2931
2025-12-31,32.02601385584753,48,2861
2026-01-01,32.56283528775467,48,2948
2026-01-02,32.82345797175736,48,2946
2026-01-03,33.92533178694662,48,2942
2026-01-04,34.34066673634833,48,2939
2026-01-05,36.099262917878235,48,2927
2026-01-06,40.399706494778286,48,2952
2026-01-07,42.55991298079032,48,2948
2026-01-08,41.7001683035842,48,2891
2026-01-09,41.54289429597936,48,2961
2026-01-10,40.668411352493365,48,2965
2026-01-11,36.62532788480256,48,2955
2026-01-12,35.60265264597339,48,2957
2026-01-13,40.21392707590045,48,2958
2026-01-14,40.66045615352414,48,2956
2026-01-15,33.66875102590537,48,2955
2026-01-16,30.499898459142315,48,2959
2026-01-17,30.847938004926405,48,2949
2026-01-18,28.34832287422324,48,2941
2026-01-19,26.034371127804693,48,2949
2026-01-20,24.380702655676757,48,2951
2026-01-21,29.049580229618474,48,2885
2026-01-22,33.08538596149793,48,2951
2026-01-23,25.22672842082874,48,2955
2026-01-24,15.929348053824079,48,2955
2026-01-25,16.27798711909039,48,2943
2026-01-26,19.556798279409712,46,2000
2026-01-27,21.582252402969896,46,2002
2026-01-28,23.457200491579115,46,2007
2026-01-29,23.67851143792598,46,2006
2026-01-30,23.193226471148183,46,1972
2026-01-31,22.326988964816245,46,1971
2026-02-01,26.502284579687405,43,1835
2026-02-02,30.611079695874523,43,1835
2026-02-03,33.56819282477265,43,1835
2026-02-04,33.59885518657706,44,1836
2026-02-05,33.78935099517076,44,1836
2026-02-06,36.26905185187854,44,1839
2026-02-07,32.81843939533122,44,1836
2026-02-08,32.69854943404283,44,1835
2026-02-09,36.87996974122129,44,1837
2026-02-10,40.52120902967837,44,1839
2026-02-11,39.97421912705677,44,1837
2026-02-12,37.59377219999098,44,1839
2026-02-13,37.960629577123704,44,1836
2026-02-14,39.97588673617321,44,1836
2026-02-15,41.521510595919096,44,1832
2026-02-16,42.32879462116645,44,1830
2026-02-17,41.7760767124073,44,1829
2026-02-18,41.885816264037764,44,1829
2026-02-19,39.143030986927094,44,1831
2026-02-20,36.73116984097696,44,1837
2026-02-21,31.97737038124135,44,1824
2026-02-22,25.90682532737717,14,824
2026-02-23,32.30021022617621,44,1826
2026-02-24,34.77835622886713,44,1826
2026-02-25,40.21558851231028,44,1822
2026-02-26,43.412855735367074,44,1818
2026-02-27,44.48143919072461,44,1813
2026-02-28,44.62764419274857,44,1804
2026-03-01,41.262914386084084,43,1834
2026-03-02,39.89714877192443,43,1837
2026-03-03,44.274661694364724,43,1840
2026-03-04,48.407762772533914,43,1837
2026-03-05,48.120905025413045,43,1836
2026-03-06,48.693647928610154,43,1835
2026-03-07,48.80767804549478,43,1838
2026-03-08,51.099217484348976,43,1834
2026-03-09,52.345973875197586,43,1831
2026-03-10,53.09675933777885,42,1064
2026-03-11,48.94108490903838,44,1818
2026-03-12,44.4213374908838,43,1052
2026-03-13,43.20597361197424,44,1813
2026-03-14,45.34014685905888,44,1800
2026-03-15,44.89925161923674,43,1042
